gene_id	transcript_id(s)	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12
1700029J03Rik	NR_040494	0	0	0	0	0	0	0	0	0	0	0	0
1700029J07Rik	NM_001033148	1.11	0.63	0.57	0.82	1.06	0.43	0.95	0.88	1.15	0.84	1.28	0.87
1700029M20Rik	NR_015613,NR_027909	0	0	0	0	0	0	0	0	0	0	0	0
1700029N11Rik	NR_045489	0	0	0	0	0	0	0	0	0.36	0.32	0	0
1700029P11Rik	NM_025503	0	0	0	0	0	0	0	0	0.17	0	0	0
1700030A11Rik	NR_045457	0	0	0	0	0	0	0	0	0	0	0	0
1700030C10Rik	NR_015521	0.1	0	0.14	0.06	0.06	0.14	0.1	0	0	0.16	0	0
1700030F04Rik	NR_045731	0	0	0	0	0	0	0	0	0	0	0	0
1700030F18Rik	NM_028180	0	0	0	0	0	0	0	0	0	0	0	0
1700030J22Rik	NM_027103	0.51	0.57	0.44	0.59	0.7	0.74	0.49	0.48	0.6	0.59	0.44	1.48
1700030K09Rik	NM_028170	14.19	10.51	8.72	10.53	9.47	8.96	10.98	11.77	6.44	7.22	6.98	5.82
1700030L20Rik	NR_040592	0	0	0	0	0	0	0	0	0	0	0	0
1700030M09Rik	NR_045903	0	0	0.14	0	0	0	0.38	0	0.18	0	0	0
1700030N03Rik	NR_045304	0	0	0	0	0	0	0	0	0	0	0	0
1700030O20Rik	NR_045345	0	0	0	0	0	0	0	0	0	0	0	0
1700031A10Rik	NR_045439	0	0	0	0	0	0	0	0	0	0	0	0
1700031F05Rik	NM_028496	0	0	0	0	0	0	0	0	0	0	0	0
1700031M16Rik	NR_015496	0	0	0	0	0	0	0	0	0	0	0	0
1700031P21Rik	NR_045910	0	0	0	0	0	0	0	0	0	0	0	0
1700034E13Rik	NM_030097	0	0	0	0	0	0	0	0.57	0	0	0.44	1.1
1700034G24Rik	NR_045396,NR_045397	0	0	0	0	0	0	0	0	0	0.14	0	0
1700034H15Rik	NR_030669	0.4	0.1	0.08	0.16	0.22	0.42	0.46	0.12	0.15	0.7	0.46	0.41
1700034I23Rik	NR_045380	0.87	0.28	0.36	0.48	0.82	1.16	1.4	0.46	0.52	0.93	0.76	0.87
1700034J05Rik	NM_001164236,NM_028509	0.77	0.27	0.12	0.29	0.15	0.41	0.57	0.29	1.29	1.15	1.55	1.95
1700034K08Rik	NR_040756	0	0	0	0	0	0	0	0	0	0	0	0
1700034O15Rik	NM_029671	0	0	0	0	0	0	0	0	0	0	0	0
1700034P13Rik	NR_040462	0.36	0.5	0.14	0.38	0.24	0.28	1.36	0.23	0.69	0.46	0.17	0.82
1700036G14Rik	NR_040542	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	NM_028484	4.27	4	3.38	6.56	5.35	6.1	5.38	3.68	3.97	4.37	4.57	4.82
1700037H04Rik	NM_026091	42.85	43.26	40.36	45.9	48.23	51.92	43.38	39.31	34.9	49.15	55.57	44.31
1700039E15Rik	NM_001033176	0	0	0	0	0	0	0	0	0	0	0	0
1700039E22Rik	NR_045315	0	0	0	0	0	0	0	0	0	0	0	0
1700040L02Rik	NM_028491	0.44	0.94	0.52	0.6	0.7	0.61	3.12	1.85	1.46	0.59	2.18	1.61
1700041A01Rik	NR_126428	0	0	0	0	0	0	0	0	0	0	0	0
1700041C23Rik	NR_033784	0	0	0	0	0	0	0	0	0	0	0	0
1700041M19Rik	NR_040573	0	0	0	0	0	0	0	0	0	0	0	0
1700042G07Rik	NM_001099295	0	0	0	0	0	0	0	0	0	0	0	0
1700042G15Rik	NR_038178,NR_038179	0	0	0	0	0	0	0	0	0	0	0	0
1700042O10Rik	NR_045178	4.02	3.65	5.56	4.11	5.48	5.16	4.68	4.57	3.6	2.1	1.66	3.79
1700044C05Rik	NR_045624	0	0	0	0	0	0	0	0	0	0	0	0
1700044K03Rik	NR_033785	0	0	0	0	0	0	0	0	0	0	0	0
1700045H11Rik	NR_040649	0	0	0	0	0	0	0	0	0	0	0	0
1700046C09Rik	NR_045918	0	0	0.28	0	0.24	0	0	0	0	0	0	0
1700047A11Rik	NR_110583	0	0	0	0	0.21	0.24	0	0	0	0	0	0.76
1700047E10Rik	NR_073363	0	0.25	0	0	0	0	0	0	0	0	0	0.43
1700047G03Rik	NR_040447	0	0	0	0	0.14	0	0.67	0	0	0.19	1.02	0.26
1700047I17Rik2	NM_001100116,NM_001100116_1	8.59	3.25	4.97	8.16	5.64	5.31	3.34	10.36	13.39	6.72	8.97	10.11
1700047L14Rik	NR_040691	0	0	0	0	0	0	0	0	0	0	0	0
1700047M11Rik	NR_015458	0	0	0	0	0	0	0.87	0.17	0	0.74	0.26	0
1700048M11Rik	NR_045300	1.51	0	0	0	0.59	0.68	1.42	0.84	2.75	0.41	0.43	0.54
1700048O20Rik	NR_033553	27	4.43	17.4	20.45	36.53	32.26	30.48	10.86	18.86	11.07	6.86	19.12
1700049E15Rik	NR_033636	0	0	0	0	0	0	0	0	0	0	0	0
1700049E22Rik	NR_040525	0	0	0	0	0	0	0	0	0	0	0	0
1700049G17Rik	NM_028538	5.02	3.64	3.83	3.67	4.57	4.55	4.83	3.89	4.7	4.08	5.5	4.42
1700049L16Rik	NR_003644	0	0.31	0	0	0	0	0.47	0.14	0	0	0	0
1700051A21Rik	NR_045922	0	0	0	0.08	0.08	0	0.25	0.08	0.12	0	0	0.58
1700052I22Rik	NR_033786	0	0	0	0	0	0	0	0	0	0	0	0
1700052K11Rik	NR_027956	6.27	5.35	4.01	6.76	6.27	6.37	6.76	4.99	5.51	6.35	7.26	6.54
1700054A03Rik	NR_045320	0	0	0	0	0	0	0	0	0	0	0	0
1700054K19Rik	NR_027865	0	0	0	0	0	0	0	0	0	0	0	0
1700054M17Rik	NR_045919	0	0	0.4	0.33	0	0.77	0.54	0	0.52	0	0	0
1700055C04Rik	NR_040726	0	0	0	0	0	0	0	0	0	0	0	0
1700056E22Rik	NM_028516	1.39	0.75	0.7	0.57	1.06	0.82	2.84	0.56	2.14	1.91	2.92	4.3
1700057G04Rik	NM_001033184	0	0	0.13	0	0	0	0	0	0	0.14	0	0
1700057H15Rik	NR_040774	0	0	0	0	0	0	0	0	0	0	0	0
1700057H21Rik	NR_130155	0	0	0	0	0	0	0	0	0	0	0	0
1700060C16Rik	NR_045732	0	0	0	0	0	0	0	0	0	0	0	0
1700060C20Rik	NR_036606	0	0	0.26	0	0	0.26	0.36	0	0	0	0	0
1700061F12Rik	NR_038180	0	0	0	0	0	0	0	0	0	0	0	0
1700061G19Rik	NM_030141	0.07	0.04	0.05	0.12	0.08	0.19	0.27	0.2	0.12	0.44	0.48	0.15
1700061I17Rik	NR_038029	0	0	0	0	0	0	0	0	0.08	0	0.08	0
1700061J23Rik	NR_131065	0	0	0	0	0	0	0	0	0	0	0	0
1700063A18Rik	NR_040467	0	0	0	0	0	0	0	0	0	0	0	0
1700063D05Rik	NR_040392	0	0	0	0	0.35	0	0	0.33	0	0	0	0
1700063O14Rik	NR_045383	0	0	0	0	0.29	0	0.46	0	0	0	0	0
1700064J06Rik	NR_045348	0	0	0	0	0	0	0	0	0	0	0	0
1700064M15Rik	NR_045288	0.33	0	0.23	0.38	0	0	0.63	0.37	0.3	0	0	1.07
1700065D16Rik	NM_001271569,NR_073361	0.45	0.58	0.97	0.79	0	0.63	1.3	0.76	0.42	0	0	0
1700065I16Rik	NR_040315,NR_108057	0	0	0	0	0	0	0	0	0	0	0	0
1700065J11Rik	NR_040526	0	0	0	0	0	0	0	0	0	0	0	0
1700065J18Rik	NR_040468	0	0	0.93	0	0	0	0	0.37	0	1.64	0	0
1700065L07Rik	NR_108032	0	0	0	0.39	0.2	0	0	0	0	0	0	0
1700065O20Rik	NR_045386	0	0	0	0	0	0	0	0	0	0	0	0
1700066B17Rik	NR_040465	0	0	0	0	0	0	0	0	0	0	0	0
1700066B19Rik	NM_001033168	0.07	0.04	0.14	0.16	0.36	0.14	0.26	0.12	0.36	0.38	0.47	0.07
1700066J03Rik	NR_126543	0	0	0	0	0	0	0.43	0	0	0	0	0
1700066M21Rik	NM_028546	15.43	18.14	16.94	12.82	14.06	12.26	9.33	14.06	11.09	8.37	10.43	7.86
1700066N21Rik	NR_045924	0	0	0	0	0	0	0	0	0	0	0	0
1700066O22Rik	NR_015541	0	0	0	0	0	0	0	0	0	0	0	0
1700067G17Rik	NR_040471	0	0	0	0	0	0	0	0	0	0	0	0
1700067K01Rik	NM_183097	0.52	0.11	0.24	0	0.41	0.12	0.5	0	0.47	0.14	0.3	0.38
1700067P10Rik	NM_026625	0	0	0	0	0	0	0	0.14	0	0	0	0
1700069L16Rik	NR_033216	0	0	0	0	0.17	0	0	0	0.27	0	0	0
1700069P05Rik	NR_040527	0	0	0	0	0.15	0	0.24	0	0	0	0	0
1700071K01Rik	NM_001033765	0.18	0.12	0.13	0	0.11	0.13	1.74	0.1	0.16	0	0.32	0.4
1700071M16Rik	NR_045444,NR_045445	0.48	0.17	0.15	0.71	0.49	1.09	2.1	0.16	1.4	5.44	4.55	5.36
1700072B07Rik	NR_040727	0	0	0	0	0	0	0	0	0	0	0	0
1700072I22Rik	NR_131109,NR_131143	0	0	0	0	0	0	0	0.15	0	0	0	0
1700072O05Rik	NR_045733	0	0	0	0	0	0	0	0	0	0	0	0
1700073E17Rik	NR_003625	0.07	0	0	0	0.04	0.07	0	0	0.03	0.11	0.06	0.04
1700074H08Rik	NR_045296	0	0	0.29	0	0	0	0	0	0	0	0	0
1700074P13Rik	NM_028550	0	0	0	0	0	0	0	0	0	0	0	0
1700080E11Rik	NM_028562	0	0	0	0	0	0	0	0	0	0	0	0
1700080N15Rik	NR_040500	0	0	0	0	0	0.4	0	0	0	0	0	0
1700080O16Rik	NM_028851	0	0	0	0	0	0	0	0	0.11	0	0	0
1700081H04Rik	NR_040693	0	0	0	0	0	0	0	0	0	0	0	0
1700084C01Rik	NM_001033185	0.37	0.32	0	0.14	0.15	0.17	0.36	0.14	0	0.6	0.22	0.81
1700084D21Rik	NR_131045	0	0	0	0	0	0	0	0	0	0	0	0
1700084E18Rik	NR_028299	2.97	0.38	1.24	2.04	2.8	3.22	2.8	2.32	2.73	3.39	3.08	1.27
1700084F23Rik	NR_045965	0	0	0	0	0	0	0	0	0	0	0	0
1700084J12Rik	NR_033608	0.28	0	0	0	0	0.39	0	0.16	0.25	0.45	0.24	0.3
1700084M14Rik	NR_126536	0	0	0	0	0	0	0	0	0	0	0	0
1700085C21Rik	NR_046045	0	0	0	0.1	0.1	0.24	0.17	0	0	0	0	0
1700086L19Rik	NR_030733,NR_030734,NR_030735	4.14	3.24	3.83	9.63	5.68	12.33	1.86	3.03	1.75	1.95	6.2	3.95
1700086O06Rik	NR_015475,NR_027903,NR_027904	5.75	6.3	7.72	9.48	9.36	8.04	7.93	5.76	6.01	3.79	6.28	5.14
1700088E04Rik	NM_138581	2.14	2.7	2.25	4.31	3.27	3.68	3.57	2.58	2.65	2.26	2.44	5.52
1700091H14Rik	NR_073362	0	0	0	0	0	0	0	0	0	0	0	0
1700092C02Rik	NR_045467	0	0	0	0	0	0	0	0	0	0	0	0
1700092C10Rik	NR_045931	0	0	0	0	0	0	0	0	0	0	0	0
1700092E19Rik	NR_045933	0	0	0	0	0	0	0	0	0.1	0	0	0
1700092K14Rik	NR_045930	0	0	0	0	0	0	0	0	0	0	0	0
1700092M07Rik	NM_001177347	2.23	0	1.03	2.12	1.75	0.5	2.09	2.9	2.76	1.22	1.93	1.58
1700093K21Rik	NM_001110133,NM_026105	0.76	0.6	0.81	0.44	0.57	0.65	1.27	0.54	0.25	0.61	0.16	0.3
1700094D03Rik	NM_028567	3.14	2.2	2.19	2.06	1.86	2.76	3.07	2.26	2.17	2.63	2.06	2.36
1700094J05Rik	NR_040580	0.78	0.62	0.84	0.22	0.59	0.26	0.56	0.55	0.53	0.62	0	0.68
1700094M24Rik	NR_046049	0	0	0	0	0	0	0	0	0	0	0	0
1700095A21Rik	NR_045468	0	0	0	0	0	0	0	0	0	0	0	0
1700095B10Rik	NR_040675,NR_040676	0.2	0	0	0.12	0	0	0	0.11	0	0	0	0
1700095J12Rik	NR_126429	3.25	0	0.57	0.47	0.64	0.56	1.81	0.46	0.24	0.44	0.7	0.29
1700096J18Rik	NR_027883	0	0	0	0	0	0	0	0	0	0	0	0
1700096K18Rik	NR_027388	2.97	1.8	2.28	3.63	3.15	3.83	4.03	2.68	4.53	5.83	7.38	3.63
1700096P03Rik	NR_131165	0	0	0	0	0	0	0	0	0	0	0	0
1700097N02Rik	NR_045287	0	0	0	0	0.14	0.58	0	0	0.09	1.17	0	0.25
1700099I09Rik	NR_130171,NR_130318	0.49	0	0	0	0.14	0.33	0	0	0.28	1.5	0	1.16
1700100I10Rik	NR_126548,NR_126549,NR_126550,NR_126551	0	0	0	0	0	0	0	0	0	0	0	0
1700100L14Rik	NR_045934	0	0	0	0	0	0	0	0	0	0	0	0
1700101E01Rik	NM_001166705	0.21	0.26	0.73	0.12	0.49	0.57	0.59	0.35	0.37	0.33	0.54	0.68
1700101I11Rik	NR_045270	0	0	0.18	0	0.44	0.34	0	0.28	0.67	0.6	1.07	0.27
1700101O22Rik	NR_045045	0	0	0	0	0	0	0	0	0	0	0	0
1700102H20Rik	NR_045302,NR_045303	2.02	0.85	0.94	2.31	0.4	0.46	0.63	0.75	0.62	0	0	0
1700102P08Rik	NM_053216	0.51	0.22	0.6	0.49	1.11	0.7	0.49	0.48	0.76	0.68	0.29	0.37
1700104L18Rik	NR_108033	0	0	0	0	0	0	0	0	0	0	0	0
1700105P06Rik	NR_045703	0.41	0.52	1.15	0.47	0	2.51	1.55	0	2.97	1.32	0.35	0.88
1700106J16Rik	NM_028859	0.15	0	0.32	0	0	0	0.14	0.17	0	0.12	0	0
1700108F19Rik	NR_015485	0.45	0	0.16	0.26	0.27	0	0.22	0.26	0	0.18	0.2	0
1700108J01Rik	NR_015532	0	0.33	0	0	0	0	0	0	0	0.86	0	0
1700109G14Rik	NR_033788	0.25	0	0.18	0	0.3	0	0.24	0	0	0	0	0
1700109G15Rik	NR_046197	0	0	0	0	0	0	0	0	0	0	0	0
1700109H08Rik	NM_029843	1.48	0.18	0.41	0.66	0.51	0.81	0.83	0.98	0.52	0.93	1.25	1.25
1700109I08Rik	NR_045936	0	0	0	0	0	0	0	0	0	0	0	0
1700109K24Rik	NR_108037	4.81	1.53	2.67	1.97	2.54	2.72	5.75	2.54	2.62	3.72	3.12	3.73
1700110C19Rik	NR_045461	0.29	0.54	0.2	0.49	0.51	1.17	1.36	0.16	0	0.92	0	0
1700110I01Rik	NR_038059,NR_038059_1,NR_038059_2	0.31	0.13	0.73	0	0.31	0.28	0.5	0.24	0.37	0.08	0	0
1700110I07Rik	NR_131068	0	0	0	0	0	0	0	0	0	0	0	0
1700110K17Rik	NR_040728	0.88	0.19	0	0.5	0.87	0.2	1.4	0	0.26	0.24	0	0.32
1700111N16Rik	NR_033213	0	0	0	0	0	0	0	0	0	0	0	0
1700112E06Rik	NM_028275	1.49	0.95	0.6	1.59	0.88	1.9	5.7	1.69	3.06	6.33	4.24	6.01
1700112H15Rik	NR_040472	0	0	0	0	0	0	0	0	0	0	0	0.28
1700112J05Rik	NR_077218	0	0	0	0	0	0	0	0	0.23	0	0.22	0
1700112J16Rik	NR_131043,NR_131044	0.08	0	0.11	0.27	0.62	0.66	0.07	0	0.07	0.06	0.2	0.08
1700113A16Rik	NR_045997	10.31	7.02	7.01	8.15	7.47	7.61	8.91	9.38	6.98	4.21	6.39	8.44
1700113B09Rik	NR_131003	0	1.14	0.42	0.69	0.36	0.41	0.57	0.67	0	0	0.52	0
1700113H08Rik	NM_029685	0	0	0	0	0.08	0	0.26	0.08	0.24	0	0	0
1700116B05Rik	NR_131005,NR_131006	0	0	0	0	0	0	0	0	0	0.53	0	0
1700119H24Rik	NR_040536	0.38	0	0	0	0	0	0	0	0	0	0.33	0
1700120C14Rik	NR_045627	0	0.45	0	0.82	0	0	0	0.4	1.33	1.76	0.62	0.76
1700120E14Rik	NR_045368	0	0	0	0	0	0.06	0.09	0.05	0	0.07	0	0
1700120G07Rik	NR_046050	0	0	0	0	0	0	0	0	0	0	0	0
1700120K04Rik	NR_027915	2.11	1.33	1.18	0.72	1.99	2.3	1.6	1.19	0	0.68	0.73	1.36
1700121L16Rik	NR_045453	0	0	0	0	0	0	0	0	0	0	0	0
1700121N20Rik	NR_036593	0	0	0.26	0.21	0.22	0.13	0.18	0.1	0.17	0	0	0.2
1700122C19Rik	NR_131008,NR_131009	0	0	0	0	0	0	0	0	0	0	0	0
1700122O11Rik	NM_029689	0	0	0	0	0	0	0	0	0.24	0	0	0
1700123I01Rik	NM_001165919	0.22	0	0.08	0.06	0.06	0.15	0.11	0	0.2	0.61	0.28	0.6
1700123J17Rik	NR_131046,NR_131047	0	0	0	0	0	0	0	0	0	0	0	0
1700123K08Rik	NM_029693	0	0	0	0	0	0	0	0.1	0	0	0.16	0
1700123L14Rik	NR_003643	0.21	0	0.07	0	0.24	0	0.1	0.06	0	0.08	0	0.22
1700123M08Rik	NR_040577	1.24	1.23	0.62	0.71	1.04	1.09	0.84	1	1.11	0.85	0.92	1.72
1700123O12Rik	NR_045185	0	0	0	0	0	0	0	0	0	0	0	0
1700123O20Rik	NM_021437	20.6	21.7	19.66	19.46	22.48	17.86	18.82	21.05	17.35	20.1	23.19	18.35
1700123O21Rik	NR_045799	0.31	0.4	0	0.18	0.18	0	0.59	0.53	0	0.5	0	0.34
1700124L16Rik	NR_105027	1.77	0.56	1.22	1.01	0.52	1.19	0	0	0	0.73	0	0
1700125G02Rik	NR_040651	0	0	0	0.26	0	0	0	0	0	0	0	0
1700125G22Rik	NR_040548	0	0	0	0	0	0.16	0.22	0	0	0	0	0
1700125H03Rik	NR_038181,NR_038189	0	0	0	0	0	0	0	0	0.3	0	0	0
1700125H20Rik	NM_028589	0.39	0.12	0.28	0.23	0.12	0	0.38	0.56	0.35	0.16	0.34	0.21
1700126H18Rik	NR_040695	0	0	0	0	0	0	0	0	0	0	0	0
1700128A07Rik	NR_045938	0	0	0	0	0	0.16	0	0	0	0.18	0.2	0
1700128F08Rik	NR_033618	0	0	0	0	0	0	0	0	0	0	0	0
1700129C05Rik	NM_026461	0	0	0	0	0	0	0	0	0	0	0	0
1810006J02Rik	NR_040439	0	0	0	0.06	0	0.07	0.2	0	0	0	0	0.11
1810007C17Rik	NR_045472	0	0	0	0	0	0	0	0	0	0	0	0
1810007D17Rik	NR_038136	0	0	0	0	0	0	0	0	0	0	0	0
1810008I18Rik	NR_045301	0	0	0	0	0	0	0	0	0	0	0	0
1810009A15Rik	NM_025463,NR_104416	87.11	90.77	76.07	87.7	79.82	84.8	76.46	77.09	64.3	62.28	76.06	74.59
1810009J06Rik	NM_023707	0	0	0	0	0	0	0	0	0	0	0.2	0
1810010D01Rik	NR_033626	0.21	0	0	0.47	0.24	0.28	0	0.23	0.19	0.17	0	0
1810010H24Rik	NM_001163473	1.36	0.86	0.96	0.68	1.31	0.7	2.28	1.16	2.14	2.04	1.77	1.66
1810011H11Rik	NM_001163616	1.46	1.08	1.12	2.93	2.73	3.35	6.16	1.38	5.32	5.05	15.02	11.5
1810011O10Rik	NM_026931	4.64	6.57	4.05	11.27	8.55	14.91	35.22	3.41	31.69	48.38	88.75	56.76
1810012K16Rik	NR_045473	0	0	0.3	0.24	0.5	0.87	1.2	0	0	0.34	0.73	0.46
1810013A23Rik	NR_045427	0	0	0	0.36	0	0	0	0	0	0.52	0	0
1810013L24Rik	NM_001081400	26.86	19.58	22.19	17.45	20.29	20.8	24.91	22.49	22.8	31.69	36.69	31.29
1810014B01Rik	NR_015572	6.44	6.99	6.35	5.52	6.33	4.74	7.14	6.65	6.73	3.75	3.02	2.97
1810018F18Rik	NR_038140	0	0	0	0	0	0	0	0	0	0	0	0
1810019D21Rik	NR_040344,NR_040345,NR_040346	0.52	0.33	0	0	0	0.09	0.38	0	0.12	0.43	0.45	0.29
1810020O05Rik	NR_045482	0	0	0	0	0	0	0	0	0	0.14	0	0
1810021B22Rik	NR_040417	0	0.41	0.92	0.56	0.38	0.22	0.62	0.18	0	0.79	0.56	0.7
1810022K09Rik	NM_001099674	387.56	386.72	437.41	469.89	453.84	437.58	287.29	406.8	311.8	296.55	324.8	293.27
1810024B03Rik	NM_198630	0	0	0.2	0.33	0.26	0.2	0.14	0.16	0.26	0.12	0	0
1810026B05Rik	NR_037569	18.64	10.05	13.06	11.34	13.44	14.44	14.68	12.75	13.14	15.5	19.9	15.53
1810026J23Rik	NM_178619	28.91	27.31	27.2	28.25	30.81	27.38	23.68	28.34	23.33	23.65	27.73	24.66
1810030O07Rik	NM_175141	30.76	27.03	25.01	25.68	24.83	26.98	29.11	24.61	27.39	28.34	29.83	24.02
1810032O08Rik	NR_027819,NR_027820,NR_027821	14.46	9.88	13.16	11.7	9.88	12.43	13.98	14.86	9.25	10.68	6.93	8.5
1810034E14Rik	NR_045798	0.29	0.12	0.21	0.17	0.11	0.33	0.46	0.11	0.69	0.62	1.01	1.16
1810037I17Rik	NM_024461	63.56	64.13	56.81	83.64	81.15	81.07	80.16	57.99	86.4	104.04	108.53	98.5
1810041H14Rik	NR_130999,NR_131002	1.2	1.3	0	0	0.71	1.95	0	0.66	2.74	1.71	3.27	0.91
1810041L15Rik	NM_001163145	0.91	0.58	0.31	1.49	0.83	1.26	0.95	0.55	0.86	1.03	1.24	0.96
1810043G02Rik	NM_026431	11.94	14.28	15.52	18.07	19.03	18.58	13.62	12.89	10.56	12.34	18.75	12.99
1810043H04Rik	NM_001110242	37.83	39.28	36.3	44.95	42.32	39.93	29.82	31.86	40.7	49.58	48.25	34.88
1810044D09Rik	NR_038153	6.96	5.66	5.21	7.68	8.21	7.1	6.58	7.25	10.89	6.05	6.45	9.6
1810046K07Rik	NM_027217	0	0	0	0	0.08	0.09	0	0	0.12	0.11	0	0
1810053B23Rik	NR_040486,NR_040487,NR_040488,NR_040489,NR_040490,NR_040491	0	0	0	0	0	0	0.32	0	0.14	0	0	0
1810055G02Rik	NM_028077	22.95	21.71	21.98	15.37	13.25	16.38	18.71	18.93	16.42	14.39	11.6	18.64
1810058I24Rik	NR_015608,NR_027875	36.94	31.22	33.22	38.54	31.49	43	47.92	33.1	60.09	55.62	61.63	57.15
1810062G17Rik	NM_028183	0	0	0	0.12	0	0	0.41	0.12	0.38	1.37	1.29	0.46
1810062O18Rik	NR_033571	0.27	0.52	0	0.78	0.16	0.37	0.52	0.46	0	0.22	0.47	0
1810063I02Rik	NR_130986	0	0.92	0	0.83	0	0	2.69	0.8	1.41	4.95	1.27	6.09
1810064F22Rik	NR_027981	0	0.05	0	0	0	0	0	0	0	0.18	0.19	0
1810065E05Rik	NM_027239	0	0	0	0	0	0.14	0	0	0.19	0.67	0.36	0.23
2010001A14Rik	NR_131042	1.06	1.18	0.75	0.91	1.73	2	2.53	0.9	2.87	3.2	3.45	3.45
2010001E11Rik	NM_001163503	0	0	0	0.04	0.04	0	0	0	0.07	0	0	0
2010003K11Rik	NM_027237	0.32	0.6	0	0.55	0.66	1.42	2.12	0	0.99	3.94	13.86	1.38
2010005H15Rik	NM_029733	0	0	0	0	0	0	0	0	0	0	0	0
2010009K17Rik	NR_040609	0.79	0.75	0.28	0	0.23	0.81	0.37	0.67	0	0.95	0	0.42
2010010A06Rik	NR_045393,NR_045394	0	0	0.23	0.19	0	0.21	0	0.19	0	0.27	0.29	0
2010012O05Rik	NM_025563	5.69	5.71	7.51	7.9	5.84	6.53	5	6.21	6.34	5.54	7.72	7.4
2010016I18Rik	NR_033207	0.23	0	0	0.13	0.47	1.96	0.44	0.06	0.1	2.19	0.71	0.74
2010106C02Rik	NR_045435	0	0.21	0	0.19	0	0.66	1.23	0	0	0.78	0	0.35
2010106E10Rik	NM_001168590,NM_026333	0.15	0	0	0	0	0	0	0.08	0	0.12	1.38	0
2010107E04Rik	NM_027360	427.39	456.53	417.14	485.41	529.93	465.35	404.03	486.42	680.2	503.59	538.3	418.86
2010107G12Rik	NM_001025573	0.48	0.2	0.06	0.46	0.38	0.38	0.92	0.5	1.21	0.32	0.55	0.52
2010107G23Rik	NM_027251	8.63	5.27	7.12	4.96	5.88	5.03	3.99	6.07	4.07	1.54	2.54	2.65
2010109A12Rik	NM_029363	0	0.26	0	0	0.25	0	0.39	0	0	0	0.36	0
2010109I03Rik	NM_025929	0.09	0	0	0.05	0.16	0.25	0	0	0	0.29	5.42	0.1
2010111I01Rik	NM_001289924,NM_001289926,NR_110520,NR_110521	57.76	40.97	55.2	41.8	63.97	51.08	75.61	49.11	70.1	59.82	86.28	85.21
2010204K13Rik	NR_027924,NR_027925	36.96	34.36	35.3	52.64	57.38	47.39	30.27	56.15	31.52	14.52	20.58	28.17
2010300C02Rik	NM_028096	1.14	0.7	0.83	0.7	0.69	1.02	2.94	1.1	1.99	1.3	1.28	2.56
2010308F09Rik	NR_045429,NR_045430	0	0	0.36	0.3	0.31	0.48	0	0	0	0	0.45	0
2010310C07Rik	NR_045169	0	0.15	0.17	0	0	0	0	0	0.21	0.38	0.61	0
2010315B03Rik	NM_001243117,NM_001243118,NM_001243119	1.49	1.95	1.51	2.59	2.56	6.24	6.78	1.83	6.88	10.19	11.93	9.58
2010320M18Rik	NR_029440	18.67	15.65	17.6	22.98	21.56	20.3	16.73	20.04	21.77	14.79	23.74	12.47
2200002D01Rik	NM_028179	0.47	0	0	2.67	1.93	4.76	3.53	0.26	9.78	10.97	25.82	22.05
2200002J24Rik	NM_026961	0	0	0	0	0	0	0	0	0	0.29	2.17	0
2210010C04Rik	NM_023333	0	0	0	0	0	0.06	0.08	0.18	0	0	0	0
2210011C24Rik	NM_001291292	0	0.27	0	0.12	0.13	0	0.82	0.12	0.58	0.86	0.37	0.7
2210013O21Rik	NM_027327	34.09	32.68	37.21	30.91	37.83	33.17	33.83	36.68	35.81	34.56	45.6	30.19
2210015D19Rik	NR_015577	6.36	5.59	6.52	4.96	8.19	5.03	6.45	6.86	7.36	5.68	6.72	5.68
2210016F16Rik	NM_027335	20.27	23.84	18.88	19.55	17.97	21.07	21.62	20.39	21.18	26.67	31.93	25.87
2210016L21Rik	NM_028211	47.08	44.14	44.82	43	39.64	37.4	39.24	44.77	34.34	28.38	32.6	37.4
2210018M11Rik	NM_172280	28.18	20.12	23.71	20.78	19.41	20.33	27.6	23.83	19.37	16.26	17.01	21.38
2210019I11Rik	NR_038157	0	0	0	0	0	0	0	0	0	0	0	0
2210039B01Rik	NR_044985	0.18	0.12	0.64	0.1	0.22	0.63	0.17	0.41	0.33	0.15	0.16	0
2210404E10Rik	NR_131163	0	0	0	0	0	0	0	0	0	0	0	0
2210404O09Rik	NM_001256493	6.26	6.27	7.07	5.86	5.17	6.39	5.4	6.25	5.19	6.84	6.55	6.65
2210406O10Rik	NR_126488,NR_126489,NR_126490	2.3	2.64	3.57	4	2.59	2.18	3.53	4.08	2.69	1.87	0.65	1.01
2210407C18Rik	NM_144544	0	0	0	0	0	0	0.21	0	0	0	2.5	0
2210408F21Rik	NR_040257,NR_040258,NR_040259,NR_040260,NR_040261,NR_040262	1.34	0.8	0.48	0.42	1.31	1.49	4.97	0	9.9	5.71	7.99	4.31
2210408I21Rik	NM_001081353,NM_001145676	8.42	5.72	7.17	5.47	5.51	5.77	7.21	6.56	5.67	6.13	7.07	7.07
2210409D07Rik	NR_045360	0	0	0	0	0	0	0	0	0	0	0	0
2210409E12Rik	NR_003492	0	0.48	0	0.43	0	0	0	0	0.7	0	0	0
2210414B05Rik	NR_040643	0	0	0	0	0	0.46	0	0	0	0.36	0	0
